Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cumulative_return,moving_avg_5,moving_avg_20,volatility_20,price_change,Day,Month,Year,Weekday,predicted_close
2011-10-18 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.040340328216553,0.03847596539682921,0.0,18,10,2011,Tuesday,7.30856021398755
2011-10-19 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.100441288948059,0.03847596539682921,0.0,19,10,2011,Wednesday,7.299659553941005
2011-10-20 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.160542249679565,0.03847596539682921,0.0,20,10,2011,Thursday,7.290758893894459
2011-10-21 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.220643210411072,0.03847596539682921,0.0,21,10,2011,Friday,7.281858233847914
2011-10-24 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.005297185601198316,0.0,24,10,2011,Monday,7.2321539076996855
2011-10-25 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.0,0.0,25,10,2011,Tuesday,7.224416094886942
2011-10-26 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.0,0.0,26,10,2011,Wednesday,7.224416094886942
2011-10-27 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.0,0.0,27,10,2011,Thursday,7.224416094886942
2011-10-28 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.0,0.0,28,10,2011,Friday,7.224416094886942
2011-10-31 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.0,0.0,31,10,2011,Monday,7.224416094886942
2011-11-01 00:00:00-02:00,7.229007720947266,7.229007720947266,7.229007720947266,7.229007720947266,0,0.0,0.0,0.0,1.199439440339108,7.229007720947266,7.229007720947266,0.0,0.0,1,11,2011,Tuesday,7.224416094886942
2011-11-03 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,2400,0.0,0.0,-0.06249060046721944,1.1244857494882514,7.138658714294434,7.206420469284057,0.013973323059948289,-0.45174503326416016,3,11,2011,Thursday,7.144444701945054
2011-11-04 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,7.048309707641602,7.183833217620849,0.013973323059948289,0.0,4,11,2011,Friday,7.044061912018054
2011-11-07 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.957960700988769,7.161245965957642,0.013973323059948289,0.0,7,11,2011,Monday,6.943679122091053
2011-11-08 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.867611694335937,7.138658714294434,0.013973323059948289,0.0,8,11,2011,Tuesday,6.843296332164054
2011-11-09 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,7.116071462631226,0.013973323059948289,0.0,9,11,2011,Wednesday,6.742913542237054
2011-11-10 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,7.093484210968017,0.013973323059948289,0.0,10,11,2011,Thursday,6.746258604379041
2011-11-11 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,7.070896959304809,0.013973323059948289,0.0,11,11,2011,Friday,6.749603666521027
2011-11-14 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,7.048309707641602,0.013973323059948289,0.0,14,11,2011,Monday,6.752948728663014
2011-11-16 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,7.025722455978394,0.013973323059948289,0.0,16,11,2011,Wednesday,6.7562937908050005
2011-11-17 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,7.0031352043151855,0.013973323059948289,0.0,17,11,2011,Thursday,6.7596388529469875
2011-11-18 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.980547952651977,0.013973323059948289,0.0,18,11,2011,Friday,6.762983915088974
2011-11-21 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.957960700988769,0.013973323059948289,0.0,21,11,2011,Monday,6.766328977230961
2011-11-22 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.935373449325562,0.013973323059948289,0.0,22,11,2011,Tuesday,6.769674039372947
2011-11-23 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.912786197662354,0.013973323059948289,0.0,23,11,2011,Wednesday,6.773019101514934
2011-11-24 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.8901989459991455,0.013973323059948289,0.0,24,11,2011,Thursday,6.77636416365692
2011-11-25 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.867611694335937,0.013973323059948289,0.0,25,11,2011,Friday,6.779709225798907
2011-11-28 00:00:00-02:00,6.7772626876831055,6.7772626876831055,6.7772626876831055,6.7772626876831055,0,0.0,0.0,0.0,1.1244857494882514,6.7772626876831055,6.845024442672729,0.013973323059948289,0.0,28,11,2011,Monday,6.783054287940893
2011-11-29 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.068922,0.0,0.006921434325738218,1.1322688037535629,6.786644363403321,6.824782609939575,0.014139501942758547,0.04690837860107422,29,11,2011,Tuesday,6.797065659721004
2011-11-30 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.796026039123535,6.804540777206421,0.014139501942758547,0.0,30,11,2011,Wednesday,6.810834287299677
2011-12-01 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.80540771484375,6.784298944473266,0.014139501942758547,0.0,1,12,2011,Thursday,6.824602914878352
2011-12-02 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.8147893905639645,6.786644363403321,0.0015476797654152068,0.0,2,12,2011,Friday,6.816633097429307
2011-12-05 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.788989782333374,0.0015476797654152068,0.0,5,12,2011,Monday,6.827056662865995
2011-12-06 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.791335201263427,0.0015476797654152068,0.0,6,12,2011,Tuesday,6.826709317726931
2011-12-07 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.793680620193482,0.0015476797654152068,0.0,7,12,2011,Wednesday,6.8263619725878675
2011-12-08 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.796026039123535,0.0015476797654152068,0.0,8,12,2011,Thursday,6.826014627448804
2011-12-09 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.798371458053589,0.0015476797654152068,0.0,9,12,2011,Friday,6.82566728230974
2011-12-12 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.800716876983643,0.0015476797654152068,0.0,12,12,2011,Monday,6.8253199371706765
2011-12-13 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.803062295913696,0.0015476797654152068,0.0,13,12,2011,Tuesday,6.824972592031613
2011-12-14 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.80540771484375,0.0015476797654152068,0.0,14,12,2011,Wednesday,6.824625246892549
2011-12-15 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.8077531337738035,0.0015476797654152068,0.0,15,12,2011,Thursday,6.824277901753486
2011-12-16 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.810098552703858,0.0015476797654152068,0.0,16,12,2011,Friday,6.823930556614422
2011-12-19 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.812443971633911,0.0015476797654152068,0.0,19,12,2011,Monday,6.823583211475358
2011-12-20 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.8147893905639645,0.0015476797654152068,0.0,20,12,2011,Tuesday,6.8232358663362955
2011-12-21 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.817134809494019,0.0015476797654152068,0.0,21,12,2011,Wednesday,6.822888521197232
2011-12-22 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.819480228424072,0.0015476797654152068,0.0,22,12,2011,Thursday,6.822541176058168
2011-12-23 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.821825647354126,0.0015476797654152068,0.0,23,12,2011,Friday,6.822193830919105
2011-12-26 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.82417106628418,0.0015476797654152068,0.0,26,12,2011,Monday,6.821846485780041
2011-12-27 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.82417106628418,0.0,0.0,27,12,2011,Tuesday,6.819585727479228
2011-12-28 00:00:00-02:00,6.82417106628418,6.82417106628418,6.82417106628418,6.82417106628418,0,0.0,0.0,0.0,1.1322688037535629,6.82417106628418,6.82417106628418,0.0,0.0,28,12,2011,Wednesday,6.819585727479228
2011-12-29 00:00:00-02:00,7.4299090808553006,7.438416481018066,7.4299090808553006,7.438416481018066,21600,0.0,0.0,0.09001026040637461,1.2341846136294354,6.947020149230957,6.854883337020874,0.020126906094111156,0.6142454147338867,29,12,2011,Thursday,6.985478100508593
2012-01-02 00:00:00-02:00,7.438416481018066,7.438416481018066,7.438416481018066,7.438416481018066,0,0.0,0.0,0.0,1.2341846136294354,7.0698692321777346,6.885595607757568,0.020126906094111156,0.0,2,1,2012,Monday,7.121970289443849
2012-01-03 00:00:00-02:00,7.614240081264521,7.614240081264521,7.361849308013916,7.361849308013916,34800,0.0,0.0,-0.01029347754317611,1.2214805620249074,7.177404880523682,6.912479519844055,0.020378089865617316,-0.07656717300415039,3,1,2012,Tuesday,7.241815311971907
2012-01-04 00:00:00-02:00,7.361849308013916,7.361849308013916,7.361849308013916,7.361849308013916,0,0.0,0.0,0.0,1.2214805620249074,7.284940528869629,6.939363431930542,0.020378089865617316,0.0,4,1,2012,Wednesday,7.361293420226642
2012-01-05 00:00:00-02:00,7.361849308013916,7.361849308013916,7.361849308013916,7.361849308013916,0,0.0,0.0,0.0,1.2214805620249074,7.392476177215576,6.966247344017029,0.020378089865617316,0.0,5,1,2012,Thursday,7.4807715284813785
2012-01-06 00:00:00-02:00,7.361849308013916,7.361849308013916,7.361849308013916,7.361849308013916,0,0.0,0.0,0.0,1.2214805620249074,7.377162742614746,6.993131256103515,0.020378089865617316,0.0,6,1,2012,Friday,7.459209109841573
2012-01-09 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,1200,0.0,0.0,-0.007704232103845077,1.2120699922647324,7.350505828857422,7.017179298400879,0.0205296543890228,-0.0567173957824707,9,1,2012,Monday,7.425264849050774
2012-01-10 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.339162349700928,7.041227340698242,0.0205296543890228,0.0,10,1,2012,Tuesday,7.408680233824606
2012-01-11 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.327818870544434,7.065275382995606,0.0205296543890228,0.0,11,1,2012,Wednesday,7.392095618598438
2012-01-12 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.3164753913879395,7.089323425292969,0.0205296543890228,0.0,12,1,2012,Thursday,7.37551100337227
2012-01-13 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.113371467590332,0.0205296543890228,0.0,13,1,2012,Friday,7.358926388146102
2012-01-16 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.137419509887695,0.0205296543890228,0.0,16,1,2012,Monday,7.355364990014216
2012-01-17 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.161467552185059,0.0205296543890228,0.0,17,1,2012,Tuesday,7.351803591882329
2012-01-18 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.185515594482422,0.0205296543890228,0.0,18,1,2012,Wednesday,7.348242193750442
2012-01-19 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.2095636367797855,0.0205296543890228,0.0,19,1,2012,Thursday,7.344680795618556
2012-01-20 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.233611679077148,0.0205296543890228,0.0,20,1,2012,Friday,7.341119397486669
2012-01-23 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.2576597213745115,0.0205296543890228,0.0,23,1,2012,Monday,7.337557999354783
2012-01-24 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.281707763671875,0.0205296543890228,0.0,24,1,2012,Tuesday,7.333996601222896
2012-01-26 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.3057558059692385,0.0205296543890228,0.0,26,1,2012,Thursday,7.330435203091009
2012-01-27 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.329803848266602,0.0205296543890228,0.0,27,1,2012,Friday,7.326873804959122
2012-01-30 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.323139619827271,0.002801456337569619,0.0,30,1,2012,Monday,7.3019644503470085
2012-01-31 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.3164753913879395,0.002801456337569619,0.0,31,1,2012,Tuesday,7.30295139017441
2012-02-01 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.313639521598816,0.0017227186698634822,0.0,1,2,2012,Wednesday,7.301795613049668
2012-02-02 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.310803651809692,0.0017227186698634822,0.0,2,2,2012,Thursday,7.302215591576168
2012-02-03 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.307967782020569,0.0017227186698634822,0.0,3,2,2012,Friday,7.302635570102668
2012-02-06 00:00:00-02:00,7.305131912231446,7.305131912231446,7.305131912231446,7.305131912231445,0,0.0,0.0,0.0,1.2120699922647324,7.305131912231445,7.305131912231445,0.0017227186698634822,0.0,6,2,2012,Monday,7.303055548629168
