,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cumulative_return,moving_avg_5,moving_avg_20,volatility_20,price_change,Day,Month,Year,Weekday
792,2014-10-06 00:00:00-03:00,12.749240439195583,12.963791086123013,12.749240439195583,12.930688858032227,110400,0.0,0.0,-0.020341546423990664,2.1290342537660996,13.071430969238282,12.358601570129395,0.013339273772838367,-0.2684917449951172,6,10,2014,Monday
793,2014-10-07 00:00:00-03:00,12.930688858032227,12.930688858032227,12.930688858032227,12.930688858032227,0,0.0,0.0,0.0,2.1290342537660996,13.07314853668213,12.418852806091309,0.01277117806563755,0.0,7,10,2014,Tuesday
794,2014-10-08 00:00:00-03:00,12.930688858032227,12.930688858032227,12.930688858032227,12.930688858032227,0,0.0,0.0,0.0,2.1290342537660996,13.038085556030273,12.481354188919067,0.012660061578784772,0.0,8,10,2014,Wednesday
795,2014-10-09 00:00:00-03:00,12.930688858032227,12.930688858032227,12.930688858032227,12.930688858032227,0,0.0,0.0,0.0,2.1290342537660996,12.98438720703125,12.53597297668457,0.0125521943393417,0.0,9,10,2014,Thursday
796,2014-10-10 00:00:00-03:00,13.226150492292225,13.226150492292225,13.226150492292225,13.260478973388672,25200,0.0,0.0,0.025504450611816276,2.1833341027421422,12.996646881103516,12.607081270217895,0.013342003287728277,0.3297901153564453,10,10,2014,Friday
797,2014-10-13 00:00:00-03:00,12.976053190137078,12.976053190137078,12.949080895725567,12.987088203430176,585600,0.0,0.0,-0.020616960405965834,2.1383203899929124,13.007926750183106,12.66041283607483,0.014580486745299366,-0.2733907699584961,13,10,2014,Monday
798,2014-10-14 00:00:00-03:00,12.949077606201172,12.949077606201172,12.949077606201172,12.949077606201172,0,0.0,0.0,-0.002926799035596339,2.132061955937685,13.011604499816894,12.711414813995361,0.014651482246592774,-0.038010597229003906,14,10,2014,Tuesday
799,2014-10-15 00:00:00-03:00,12.91107107094748,12.91107107094748,12.91107107094748,13.063096046447754,156000,0.0,0.0,0.00880513992687626,2.150835059792486,13.0380859375,12.768117713928223,0.01465055140063362,0.11401844024658203,15,10,2014,Wednesday
800,2014-10-16 00:00:00-03:00,12.911069528543035,12.912295796507134,12.911069528543035,12.94294548034668,1800,0.0,0.0,-0.00919770976756673,2.1310523031546076,13.040537261962891,12.81881308555603,0.014945656406380878,-0.12015056610107422,16,10,2014,Thursday
801,2014-10-17 00:00:00-03:00,12.912294387817383,12.912294387817383,12.912294387817383,12.912294387817383,0,0.0,0.0,-0.002368169793795283,2.126005609461279,12.970900344848634,12.847133684158326,0.013122620510309747,-0.030651092529296875,17,10,2014,Friday
802,2014-10-20 00:00:00-02:00,12.912294387817383,12.912294387817383,12.912294387817383,12.912294387817383,0,0.0,0.0,0.0,2.126005609461279,12.955941581726075,12.869630813598633,0.01302287684759514,0.0,20,10,2014,Monday
803,2014-10-21 00:00:00-02:00,12.247801780700684,12.247801780700684,12.247801780700684,12.247801780700684,3600,0.0,0.0,-0.0514620087769716,2.016597090127292,12.815686416625976,12.86411395072937,0.01757351441888453,-0.6644926071166992,21,10,2014,Tuesday
804,2014-10-22 00:00:00-02:00,12.247801780700684,12.247801780700684,12.247801780700684,12.247801780700684,0,0.0,0.0,0.0,2.016597090127292,12.652627563476562,12.858597087860108,0.01757351441888453,0.0,22,10,2014,Wednesday
805,2014-10-23 00:00:00-02:00,12.842413902282715,12.842413902282715,12.842413902282715,12.842413902282715,1200,0.0,0.0,0.04854847688007036,2.114499807333754,12.63252124786377,12.882810831069946,0.020693221691731923,0.5946121215820312,23,10,2014,Thursday
806,2014-10-24 00:00:00-02:00,12.842413902282715,12.842413902282715,12.842413902282715,12.842413902282715,0,0.0,0.0,0.0,2.114499807333754,12.618545150756836,12.907024574279784,0.020693221691731923,0.0,24,10,2014,Friday
807,2014-10-27 00:00:00-02:00,12.854674339294434,12.854674339294434,12.854674339294434,12.854674339294434,600,0.0,0.0,0.0009546832164892827,2.116518484811085,12.607021141052247,12.910580110549926,0.019246639527928423,0.01226043701171875,27,10,2014,Monday
808,2014-10-28 00:00:00-02:00,12.386340061131627,12.548172368843142,12.386340061131627,12.370401382446289,4800,0.0,0.0,-0.0376729074627592,2.036783079789578,12.631541061401368,12.882995128631592,0.020858431289301423,-0.48427295684814453,28,10,2014,Tuesday
809,2014-10-29 00:00:00-02:00,12.554297846612121,12.554297846612121,12.554297846612121,12.450087547302246,3000,0.0,0.0,0.006441679812348777,2.0499033842367917,12.671998214721679,12.850199317932129,0.020611203863003903,0.07968616485595703,29,10,2014,Wednesday
810,2014-10-30 00:00:00-02:00,12.554302215576172,12.554302215576172,12.554302215576172,12.554302215576172,0,0.0,0.0,0.008370597224957477,2.0670622998163153,12.614375877380372,12.81795539855957,0.020643605809099765,0.10421466827392578,30,10,2014,Thursday
811,2014-10-31 00:00:00-02:00,12.805632910846866,12.805632910846866,12.805632910846866,12.719812393188477,1200,0.0,0.0,0.013183542563357742,2.0943135036270557,12.589855575561524,12.793986988067626,0.020929353898479518,0.1655101776123047,31,10,2014,Friday
812,2014-11-03 00:00:00-02:00,12.824024090046983,12.977275331450217,12.824024090046983,12.842413902282715,14400,0.0,0.0,0.00963862557909212,2.1144998073337535,12.587403488159179,12.789573240280152,0.020590200654717446,0.12260150909423828,3,11,2014,Monday
813,2014-11-04 00:00:00-02:00,13.136657522205022,13.136657522205022,13.136657522205022,12.973597526550293,1200,0.0,0.0,0.010214872785268225,2.136099153870142,12.70804271697998,12.791718673706054,0.020720133621820805,0.13118362426757812,4,11,2014,Tuesday
814,2014-11-05 00:00:00-02:00,13.1366548538208,13.1366548538208,13.1366548538208,13.1366548538208,0,0.0,0.0,0.012568397234214546,2.1629464965676517,12.84535617828369,12.802016973495483,0.020898122003215558,0.1630573272705078,5,11,2014,Wednesday
815,2014-11-06 00:00:00-02:00,13.180791089147988,13.461546124512454,13.180791089147988,13.347528457641602,55800,0.0,0.0,0.016052306022142915,2.1976667756400774,13.004001426696778,12.822858953475953,0.02116428131604151,0.21087360382080078,6,11,2014,Thursday
816,2014-11-07 00:00:00-02:00,13.349980962931205,13.51058841110533,13.349980962931205,13.381856918334961,1800,0.0,0.0,0.0025718964227947616,2.203318946958841,13.136410331726074,12.828927850723266,0.020420702411396263,0.034328460693359375,7,11,2014,Friday
817,2014-11-10 00:00:00-02:00,13.424766689642665,13.424766689642665,13.424766689642665,13.31442642211914,1200,0.0,0.0,-0.005038949125470871,2.1922165348779292,13.23081283569336,12.845294761657716,0.019855900444726647,-0.06743049621582031,10,11,2014,Monday
818,2014-11-11 00:00:00-02:00,13.602536834590971,13.602536834590971,13.602536834590971,13.430895805358887,600,0.0,0.0,0.008747608011581809,2.2113931858015494,13.322272491455077,12.8693856716156,0.019892516819723673,0.1164693832397461,11,11,2014,Tuesday
819,2014-11-12 00:00:00-02:00,13.430895805358888,13.430895805358888,13.430895805358888,13.430895805358887,0,0.0,0.0,0.0,2.2113931858015494,13.381120681762695,12.887775659561157,0.019831741071043078,0.0,12,11,2014,Wednesday
820,2014-11-13 00:00:00-02:00,13.76192034883667,13.890651857469452,13.76192034883667,13.672422409057617,1200,0.0,0.0,0.017982910983671108,2.2511604726117156,13.446099472045898,12.924249505996704,0.019985186866525666,0.24152660369873047,13,11,2014,Thursday
821,2014-11-14 00:00:00-02:00,13.57556426944059,13.80482725859019,13.57556426944059,13.651576042175293,9000,0.0,0.0,-0.0015247017871913293,2.24772812421587,13.500043296813965,12.9612135887146,0.01997429020562545,-0.02084636688232422,14,11,2014,Friday
822,2014-11-17 00:00:00-02:00,13.902911787588526,13.902911787588526,13.902911787588526,13.745983123779297,3000,0.0,0.0,0.006915471247593841,2.2632722234312928,13.586354637145996,13.002898025512696,0.01997986532156494,0.0944070816040039,17,11,2014,Monday
823,2014-11-18 00:00:00-02:00,13.902911186218262,13.902911186218262,13.902911186218262,13.902911186218262,0,0.0,0.0,0.011416285108592383,2.2891103844123424,13.68075771331787,13.085653495788574,0.015305522003970064,0.15692806243896484,18,11,2014,Tuesday
824,2014-11-19 00:00:00-02:00,14.17263088141215,14.17263088141215,13.99118249534514,13.985051155090332,53400,0.0,0.0,0.005908112896059858,2.3026347069949935,13.79158878326416,13.172515964508056,0.015230937792075202,0.08213996887207031,19,11,2014,Wednesday
825,2014-11-21 00:00:00-02:00,13.985051155090332,13.985051155090332,13.985051155090332,13.985051155090332,0,0.0,0.0,0.0,2.3026347069949935,13.854114532470703,13.229647827148437,0.01167454272430752,0.0,21,11,2014,Friday
826,2014-11-24 00:00:00-02:00,13.904133796691895,13.904133796691895,13.904133796691895,13.904133796691895,4800,0.0,0.0,-0.005785989446952078,2.289311686880135,13.904626083374023,13.282733821868897,0.01185790860785614,-0.0809173583984375,24,11,2014,Monday
827,2014-11-25 00:00:00-02:00,13.904133796691895,13.904133796691895,13.904133796691895,13.904133796691895,0,0.0,0.0,0.0,2.289311686880135,13.936256217956544,13.33520679473877,0.011872924912109978,0.0,25,11,2014,Tuesday
828,2014-11-26 00:00:00-02:00,13.904133796691895,13.904133796691895,13.904133796691895,13.904133796691895,0,0.0,0.0,0.0,2.289311686880135,13.936500740051269,13.41189341545105,0.006831835476185249,0.0,26,11,2014,Wednesday
829,2014-11-27 00:00:00-02:00,13.995638847351074,13.995638847351074,13.995638847351074,13.995638847351074,0,0.123583,0.0,0.0065811399686726,2.3043779675234113,13.938618278503418,13.48917098045349,0.006832506707114098,0.09150505065917969,27,11,2014,Thursday
830,2014-11-28 00:00:00-02:00,13.995638847351074,13.995638847351074,13.995638847351074,13.995638847351074,0,0.0,0.0,0.0,2.3043779675234113,13.940735816955566,13.561237812042236,0.006928267733647663,0.0,28,11,2014,Friday
831,2014-12-01 00:00:00-02:00,14.290585207575068,14.290585207575068,14.12398624420166,14.12398624420166,3915000,0.0,0.0,0.009170527923052063,2.3255103300198505,13.98470630645752,13.631446504592896,0.006748955428410994,0.12834739685058594,1,12,2014,Monday
832,2014-12-02 00:00:00-02:00,14.126456260681152,14.126456260681152,14.126456260681152,14.126456260681152,618138,0.0,0.0,0.00017488097459072982,2.325917017532785,14.029170799255372,13.695648622512817,0.006758364542371421,0.0024700164794921875,2,12,2014,Tuesday
833,2014-12-03 00:00:00-02:00,13.88951377655528,14.06845474243164,13.88951377655528,14.06845474243164,1200,0.0,0.0,-0.004105878868641,2.3163670840002846,14.06203498840332,13.750391483306885,0.006911124500363537,-0.05800151824951172,3,12,2014,Wednesday
834,2014-12-04 00:00:00-02:00,13.891977268477655,14.074621200561523,13.891977268477655,14.074621200561523,2400,0.0,0.0,0.00043831808416627815,2.3173823895827694,14.07783145904541,13.79728980064392,0.006654648068780629,0.0061664581298828125,4,12,2014,Thursday
835,2014-12-05 00:00:00-02:00,14.033900322945938,14.06845474243164,14.033900322945938,14.06845474243164,1200,0.0,0.0,-0.00043812604559734236,2.3163670840002846,14.092394638061524,13.833336114883423,0.006004104662944284,-0.0061664581298828125,5,12,2014,Friday
836,2014-12-08 00:00:00-02:00,13.970958838105474,14.167176246643066,13.970958838105474,14.167176246643066,1200,0.0,0.0,0.007017224422926294,2.332621551674594,14.101032638549805,13.872602081298828,0.006082800087537488,0.09872150421142578,8,12,2014,Monday
837,2014-12-09 00:00:00-02:00,13.388474393892485,13.747589111328125,13.388474393892485,13.747589111328125,5400,0.0,0.0,-0.029616850105493864,2.263536648825803,14.025259208679199,13.894260215759278,0.009363404622442397,-0.4195871353149414,9,12,2014,Tuesday
838,2014-12-10 00:00:00-02:00,13.747589111328125,13.747589111328125,13.747589111328125,13.747589111328125,0,0.0,0.0,0.0,2.263536648825803,13.961086082458497,13.91009488105774,0.00921728881745262,0.0,10,12,2014,Wednesday
839,2014-12-11 00:00:00-02:00,13.747589111328125,13.747589111328125,13.747589111328125,13.747589111328125,0,0.0,0.0,0.0,2.263536648825803,13.895679664611816,13.925929546356201,0.00921728881745262,0.0,11,12,2014,Thursday
840,2014-12-12 00:00:00-02:00,13.594566010570626,13.759930610656738,13.594566010570626,13.759930610656738,3000,0.0,0.0,0.0008977209915623785,2.2655686731906246,13.833974838256836,13.930304956436157,0.008329616546128,0.012341499328613281,12,12,2014,Friday
841,2014-12-15 00:00:00-02:00,13.634061076203396,13.766105651855469,13.634061076203396,13.766105651855469,1800,0.0,0.0,0.00044876979204744316,2.2665853919729617,13.753760719299317,13.936031436920166,0.008317890497074511,0.006175041198730469,15,12,2014,Monday
842,2014-12-16 00:00:00-02:00,14.006751549630344,14.006751549630344,13.74882984161377,13.74882984161377,106800,0.0,0.0,-0.0012549526117701104,2.2637409347155053,13.754008865356445,13.93617377281189,0.008183240741218026,-0.01727581024169922,16,12,2014,Tuesday
843,2014-12-17 00:00:00-02:00,13.74882984161377,13.74882984161377,13.74882984161377,13.74882984161377,0,0.0,0.0,0.0,2.2637409347155053,13.754257011413575,13.928469705581666,0.007733953651055906,0.0,17,12,2014,Wednesday
844,2014-12-18 00:00:00-02:00,13.74882984161377,13.74882984161377,13.74882984161377,13.74882984161377,0,0.0,0.0,0.0,2.2637409347155053,13.754505157470703,13.916658639907837,0.007586600629129619,0.0,18,12,2014,Thursday
845,2014-12-19 00:00:00-02:00,14.03142738342285,14.03142738342285,14.03142738342285,14.031427383422852,1800,0.0,0.0,0.020554297715849268,2.3102705398392027,13.808804512023926,13.918977451324462,0.008970091844444734,0.28259754180908203,19,12,2014,Friday
846,2014-12-22 00:00:00-02:00,13.906787432306022,14.086962699890137,13.906787432306022,14.086962699890137,33000,0.0,0.0,0.003957923520517603,2.3194144139475914,13.872975921630859,13.928118896484374,0.008891900890312516,0.055535316467285156,22,12,2014,Monday
847,2014-12-23 00:00:00-02:00,14.500371932983398,14.500371932983398,14.500371932983398,14.500371932983398,1200,0.0,0.0,0.029346938861170235,2.3874821269474285,14.023284339904786,13.95793080329895,0.010954116448976182,0.4134092330932617,23,12,2014,Tuesday
848,2014-12-26 00:00:00-02:00,14.500371932983398,14.500371932983398,14.500371932983398,14.500371932983398,0,0.0,0.0,0.0,2.3874821269474285,14.17359275817871,13.987742710113526,0.010954116448976182,0.0,26,12,2014,Friday
849,2014-12-29 00:00:00-02:00,14.500371932983398,14.500371932983398,14.500371932983398,14.500371932983398,0,0.0,0.0,0.0,2.3874821269474285,14.323901176452637,14.012979364395141,0.010913043276095009,0.0,29,12,2014,Monday
850,2014-12-30 00:00:00-02:00,14.228885003692445,14.241226978792687,13.982070922851562,13.982070922851562,3000,0.0,0.0,-0.03574398039769433,2.302144012601974,14.314029884338378,14.012300968170166,0.013778962511543624,-0.5183010101318359,30,12,2014,Tuesday
851,2015-01-02 00:00:00-02:00,13.982070922851562,13.982070922851562,13.982070922851562,13.982070922851562,0,0.0,0.0,0.0,2.302144012601974,14.293051528930665,14.005205202102662,0.013610772459357665,0.0,2,1,2015,Friday
852,2015-01-05 00:00:00-02:00,14.401652801462062,14.401652801462062,14.237519693315464,14.39548110961914,6000,0.0,0.0,0.029567164195392737,2.370211882624017,14.272073364257812,14.01865644454956,0.015174885773221859,0.4134101867675781,5,1,2015,Monday
853,2015-01-06 00:00:00-02:00,14.395481109619139,14.395481109619139,14.395481109619139,14.39548110961914,0,0.0,0.0,0.0,2.370211882624017,14.251095199584961,14.035007762908936,0.015129118584225408,0.0,6,1,2015,Tuesday
854,2015-01-07 00:00:00-02:00,15.34077548980713,15.34077548980713,15.34077548980713,15.340775489807129,1800,0.0,0.0,0.06566604985201474,2.525854334268243,14.419175910949708,14.098315477371216,0.020880376417642777,0.9452943801879883,7,1,2015,Wednesday
855,2015-01-08 00:00:00-02:00,14.42509998059986,14.481866836547853,14.42509998059986,14.481866836547852,3000,0.0,0.0,-0.05598860721415044,2.384435268066739,14.519135093688964,14.118986082077026,0.024885252569788893,-0.8589086532592773,8,1,2015,Thursday
856,2015-01-09 00:00:00-02:00,14.063514397075481,14.265902083919196,14.063514397075481,14.204197883605957,8400,0.0,0.0,-0.019173560707045123,2.338717153702442,14.563560485839844,14.12083716392517,0.025279079742713883,-0.27766895294189453,9,1,2015,Friday
857,2015-01-12 00:00:00-02:00,14.204197883605957,14.204197883605957,14.204197883605957,14.204197883605957,0,0.0,0.0,0.0,2.338717153702442,14.525303840637207,14.143667602539063,0.024273592951360716,0.0,12,1,2015,Monday
858,2015-01-13 00:00:00-02:00,14.204197883605957,14.204197883605957,14.204197883605957,14.204197883605957,0,0.0,0.0,0.0,2.338717153702442,14.48704719543457,14.166498041152954,0.024273592951360716,0.0,13,1,2015,Tuesday
859,2015-01-14 00:00:00-02:00,13.618014335632324,13.618014335632324,13.618014335632324,13.618014335632324,10800,0.0,0.0,-0.041268331571907124,2.2422021987505425,14.14249496459961,14.160019302368164,0.026128051428383366,-0.5861835479736328,14,1,2015,Wednesday
860,2015-01-15 00:00:00-02:00,14.025261878967285,14.025261878967285,14.025261878967285,14.025261878967285,6000,0.0,0.0,0.029905060554193508,2.3092553912789233,14.051173973083497,14.173285865783692,0.026980437996032485,0.40724754333496094,15,1,2015,Thursday
861,2015-01-16 00:00:00-02:00,14.031433249605502,14.031433249605502,13.727850914001465,13.727850914001465,6600,0.0,0.0,-0.021205376949989585,2.260286760233058,13.955904579162597,14.171373128890991,0.027446881970592897,-0.2974109649658203,16,1,2015,Friday
862,2015-01-19 00:00:00-02:00,14.00674819946289,14.00674819946289,14.00674819946289,14.00674819946289,1200,0.0,0.0,0.02031616508720746,2.3062071191983824,13.916414642333985,14.184269046783447,0.027807411545004896,0.2788972854614258,19,1,2015,Monday
863,2015-01-20 00:00:00-02:00,13.967257751098986,14.12398624420166,13.85619130475455,14.12398624420166,10800,0.0,0.0,0.008370111539755198,2.3255103300198505,13.900372314453126,14.203026866912841,0.027849822447275786,0.11723804473876953,20,1,2015,Tuesday
864,2015-01-21 00:00:00-02:00,13.958619117736816,13.958619117736816,13.958619117736816,13.958619117736816,1200,0.0,0.0,-0.01170824748804411,2.298282679539975,13.968493270874024,14.213516330718994,0.028010366788256844,-0.16536712646484375,21,1,2015,Wednesday
865,2015-01-22 00:00:00-02:00,13.872236295739949,14.099305152893066,13.872236295739949,14.099305152893066,3000,0.0,0.0,0.010078793179296941,2.321446595334619,13.98330192565918,14.216910219192505,0.027724507921783867,0.14068603515625,22,1,2015,Thursday
866,2015-01-23 00:00:00-02:00,14.154835689006445,14.167176246643066,13.998108629820557,14.167176246643066,8400,0.0,0.0,0.004813789971491955,2.332621551674595,14.0711669921875,14.220920896530151,0.0277306138273726,0.06787109375,23,1,2015,Friday
867,2015-01-26 00:00:00-02:00,13.803129937484137,13.982070922851562,13.767341175495897,13.982070922851562,13800,0.0,0.0,-0.013065788168998393,2.3021440126019743,14.066231536865235,14.195005846023559,0.027033426261812234,-0.1851053237915039,26,1,2015,Monday
868,2015-01-27 00:00:00-02:00,13.982070922851562,13.982070922851562,13.982070922851562,13.982070922851562,0,0.0,0.0,0.0,2.3021440126019743,14.037848472595215,14.169090795516968,0.027033426261812234,0.0,27,1,2015,Tuesday
869,2015-01-28 00:00:00-02:00,13.982070922851562,13.982070922851562,13.982070922851562,13.982070922851562,0,0.0,0.0,0.0,2.3021440126019743,14.042538833618163,14.143175745010376,0.027033426261812234,0.0,28,1,2015,Wednesday
870,2015-01-29 00:00:00-02:00,13.982070922851562,13.982070922851562,13.982070922851562,13.982070922851562,0,0.0,0.0,0.0,2.3021440126019743,14.019091987609864,14.143175745010376,0.025801898668116722,0.0,29,1,2015,Thursday
871,2015-01-30 00:00:00-02:00,14.037600517272947,14.037600517272947,14.037600517272947,14.03760051727295,5400,0.0,0.0,0.003971485678178954,2.3112869445771285,13.99317684173584,14.145952224731445,0.025814623234442124,0.05552959442138672,30,1,2015,Friday
872,2015-02-02 00:00:00-02:00,14.037600517272947,14.037600517272947,14.037600517272947,14.03760051727295,0,0.0,0.0,0.0,2.3112869445771285,14.004282760620118,14.128058195114136,0.0248934189655481,0.0,2,2,2015,Monday
873,2015-02-03 00:00:00-02:00,13.875936508178711,13.875936508178711,13.875936508178711,13.875936508178711,7200,0.0,0.0,-0.011516498770235972,2.2846690113222436,13.983055877685548,14.102080965042115,0.025002893050043155,-0.16166400909423828,3,2,2015,Tuesday
874,2015-02-04 00:00:00-02:00,13.875936508178711,13.875936508178711,13.875936508178711,13.875936508178711,0,0.0,0.0,0.0,2.2846690113222436,13.961828994750977,14.028839015960694,0.019395920592681363,0.0,4,2,2015,Wednesday
875,2015-02-05 00:00:00-02:00,14.25356388092041,14.25356388092041,14.25356388092041,14.25356388092041,5400,0.0,0.0,0.027214550349024647,2.3468452511617293,14.016127586364746,14.017423868179321,0.016559734838291474,0.3776273727416992,5,2,2015,Thursday
876,2015-02-06 00:00:00-02:00,14.25356388092041,14.25356388092041,14.25356388092041,14.25356388092041,0,0.0,0.0,0.0,2.3468452511617293,14.059320259094239,14.019892168045043,0.015976469582746573,0.0,6,2,2015,Friday
877,2015-02-09 00:00:00-02:00,14.25356388092041,14.25356388092041,14.25356388092041,14.25356388092041,0,0.0,0.0,0.0,2.3468452511617293,14.10251293182373,14.022360467910767,0.015976469582746573,0.0,9,2,2015,Monday
878,2015-02-10 00:00:00-02:00,14.25356388092041,14.25356388092041,14.25356388092041,14.25356388092041,0,0.0,0.0,0.0,2.3468452511617293,14.178038406372071,14.024828767776489,0.015976469582746573,0.0,10,2,2015,Tuesday
879,2015-02-11 00:00:00-02:00,15.117414474487305,15.117414474487305,15.117414474487305,15.117414474487305,600,0.0,0.0,0.06060593692804295,2.4890780064335143,14.426333999633789,14.099798774719238,0.018123300027655623,0.8638505935668945,11,2,2015,Wednesday
880,2015-02-12 00:00:00-02:00,14.932306289672852,14.932306289672852,14.932306289672852,14.932306289672852,3600,0.0,0.0,-0.012244698663706588,2.4585999962942764,14.562082481384277,14.145150995254516,0.017564476696874592,-0.18510818481445312,12,2,2015,Thursday
881,2015-02-13 00:00:00-02:00,14.932306289672852,14.932306289672852,14.932306289672852,14.932306289672852,0,0.0,0.0,0.0,2.4585999962942764,14.697830963134766,14.205373764038086,0.016623355823320335,0.0,13,2,2015,Friday
882,2015-02-18 00:00:00-02:00,14.601574897766113,14.601574897766113,14.601574897766113,14.601574897766113,9000,0.0,0.0,-0.022148714705609196,2.404145166401143,14.767433166503906,14.235115098953248,0.017178299110502688,-0.3307313919067383,18,2,2015,Wednesday
883,2015-02-19 00:00:00-02:00,15.07422161102295,15.07422161102295,15.07422161102295,15.07422161102295,4800,0.0,0.0,0.03236957085561687,2.4819663137121535,14.931564712524414,14.282626867294312,0.01842371121751389,0.47264671325683594,19,2,2015,Thursday
884,2015-02-20 00:00:00-02:00,15.07422161102295,15.07422161102295,15.07422161102295,15.07422161102295,0,0.0,0.0,0.0,2.4819663137121535,14.922926139831542,14.338406991958617,0.018100949168847177,0.0,20,2,2015,Friday
885,2015-02-23 00:00:00-03:00,14.891578319898176,14.891578319898176,14.858258247375487,14.858258247375488,15000,0.0,0.0,-0.014326667686080596,2.446408007127553,14.90811653137207,14.376354646682739,0.01848835758164509,-0.21596336364746094,23,2,2015,Monday
886,2015-02-24 00:00:00-03:00,14.858258247375487,14.858258247375487,14.858258247375487,14.858258247375488,0,0.0,0.0,0.0,2.446408007127553,14.893306922912597,14.410908746719361,0.018491870972379917,0.0,24,2,2015,Tuesday
887,2015-02-25 00:00:00-03:00,14.858258247375487,14.858258247375487,14.858258247375487,14.858258247375488,0,0.0,0.0,0.0,2.446408007127553,14.944643592834472,14.454718112945557,0.01813884239597782,0.0,25,2,2015,Wednesday
888,2015-02-26 00:00:00-03:00,15.117414474487305,15.117414474487305,15.117414474487305,15.117414474487305,3600,0.0,0.0,0.01744189815502728,2.489078006433515,14.953282165527344,14.511485290527343,0.018394573020329912,0.2591562271118164,26,2,2015,Thursday
889,2015-02-27 00:00:00-03:00,15.117414474487305,15.117414474487305,15.117414474487305,15.117414474487305,0,0.0,0.0,0.0,2.489078006433515,14.961920738220215,14.568252468109131,0.018394573020329912,0.0,27,2,2015,Friday
890,2015-03-02 00:00:00-03:00,15.425934820866413,15.444447073610561,15.309932424169824,15.401253700256348,335400,0.0,0.0,0.018775646209082897,2.5358120544691203,15.070519828796387,14.63921160697937,0.018653309456298235,0.28383922576904297,2,3,2015,Monday
891,2015-03-03 00:00:00-03:00,15.401253700256348,15.401253700256348,15.401253700256348,15.401253700256348,0,0.0,0.0,0.0,2.5358120544691203,15.17911891937256,14.70739426612854,0.0186860252315497,0.0,3,3,2015,Tuesday
892,2015-03-04 00:00:00-03:00,15.654239654541016,15.654239654541016,15.654239654541016,15.654239654541016,1800,0.0,0.0,0.016426322116910308,2.5774661201037743,15.338315200805663,14.788226222991943,0.01882403625244133,0.25298595428466797,4,3,2015,Wednesday
893,2015-03-05 00:00:00-03:00,15.938078498378438,15.956589341102077,15.802329493831536,15.851693153381348,4800,0.0,0.0,0.012613419955088911,2.609976782696657,15.485170936584472,14.887014055252076,0.018436522631569304,0.19745349884033203,5,3,2015,Thursday
894,2015-03-06 00:00:00-03:00,15.931904554404024,15.931904554404024,15.660408020019531,15.660408020019531,21600,0.0,0.0,-0.012067173614259241,2.5784817397306705,15.593769645690918,14.976237630844116,0.01886451552782253,-0.1912851333618164,6,3,2015,Friday
895,2015-03-09 00:00:00-03:00,15.926968393930213,16.130590438842773,15.926968393930213,16.130590438842773,13800,0.0,0.0,0.030023637840226325,2.6558971416619808,15.739636993408203,15.070088958740234,0.019038608136606225,0.4701824188232422,9,3,2015,Monday
896,2015-03-10 00:00:00-03:00,16.130590438842773,16.130590438842773,16.130590438842773,16.130590438842773,0,0.0,0.0,0.0,2.6558971416619808,15.885504341125488,15.163940286636352,0.019038608136606225,0.0,10,3,2015,Tuesday
897,2015-03-11 00:00:00-03:00,15.545640219941983,15.919564247131348,15.545640219941983,15.919564247131348,14400,0.0,0.0,-0.013082360035827967,2.621151739036632,15.938569259643554,15.2472403049469,0.019488530905065988,-0.21102619171142578,11,3,2015,Wednesday
898,2015-03-12 00:00:00-03:00,16.575719785286022,16.634204398096387,15.927423477172852,15.927423477172852,15000,0.177199,0.0,0.0004936837415585593,2.6224457590343526,15.953715324401855,15.33093328475952,0.01948121679190891,0.007859230041503906,12,3,2015,Thursday
899,2015-03-13 00:00:00-03:00,16.674027083856473,16.910450533946076,16.151409149169922,16.151409149169922,7800,0.0,0.0,0.01406289424765328,2.6593249364138596,16.051915550231932,15.382633018493653,0.014800248602707473,0.2239856719970703,13,3,2015,Friday
900,2015-03-16 00:00:00-03:00,15.977201657557123,16.609321238352603,15.55537326362344,16.176294326782227,13200,0.0,0.0,0.001540743434982783,2.663422273851125,16.061056327819824,15.44483242034912,0.014346525220223186,0.024885177612304688,16,3,2015,Monday
901,2015-03-17 00:00:00-03:00,16.4376077573401,16.674029822234132,16.404010772705078,16.404010772705078,13800,0.0,0.0,0.014077170044182186,2.7009157220995896,16.115740394592287,15.518417644500733,0.014479178351796388,0.22771644592285156,17,3,2015,Tuesday
902,2015-03-18 00:00:00-03:00,16.17629487462406,16.260910329927718,16.095413208007812,16.095413208007812,13800,0.0,0.0,-0.01881232394767418,2.6501052205800857,16.15091018676758,15.593109560012817,0.014168108740786589,-0.3085975646972656,18,3,2015,Wednesday
903,2015-03-19 00:00:00-03:00,16.095413208007812,16.095413208007812,16.095413208007812,16.095413208007812,0,0.0,0.0,0.0,2.6501052205800857,16.18450813293457,15.644169139862061,0.012640760055864423,0.0,19,3,2015,Thursday
904,2015-03-20 00:00:00-03:00,16.126519307689787,16.41271515220428,16.126519307689787,16.294504165649414,9600,0.0,0.0,0.012369421963180693,2.682885490300269,16.21312713623047,15.705183267593384,0.01276973887900269,0.19909095764160156,20,3,2015,Friday
